Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
1531,2022-10-13,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,3,181.73,110.57,Vieira Barros e Filhos,RO,norte
1532,2023-12-06,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento Web,11,414.4,238.66,Pinto,PR,sul
1533,2024-09-23,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,10,691.07,619.78,da Rocha,GO,centro-oeste
1534,2023-04-08,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,2,402.24,201.63,Porto Cunha e Filhos,PA,norte
1535,2023-06-28,Levi,Equipe Vega,Consultoria,Consultoria em TI,11,762.2,439.19,da Conceição,AM,norte
1536,2025-03-11,Levi,Equipe Vega,Consultoria,Planejamento Estratégico de TI,20,191.21,109.39,Cardoso,PR,sul
1537,2023-04-24,Levi,Equipe Vega,Consultoria,Consultoria em TI,14,955.45,573.31,Cardoso,GO,centro-oeste
1538,2023-11-27,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,8,539.97,273.71,Ferreira,SC,sul
1539,2023-06-18,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,5,1478.48,945.78,Rocha Nogueira Ltda.,CE,nordeste
1540,2022-10-23,Levi,Equipe Vega,Consultoria,Treinamento em TI,10,1229.52,844.48,Rocha,MT,centro-oeste
1541,2022-10-28,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,19,252.93,184.46,da Cruz,SP,sudeste
1542,2023-07-24,Vinicius,Equipe Vega,Infraestrutura,Suporte Técnico,6,870.98,524.06,Araújo,PA,norte
1543,2024-12-03,Yago,Equipe Vega,Consultoria,Treinamento em TI,5,1288.2,992.55,Nogueira,GO,centro-oeste
1544,2024-11-04,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,13,821.34,689.68,Lima,PR,sul
1545,2025-04-18,Bruno,Equipe Vega,Consultoria,Gestão de Projetos de TI,19,857.0,768.48,Ribeiro,BA,nordeste
1546,2023-01-26,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,19,978.4,752.26,Nogueira,GO,centro-oeste
1547,2024-11-26,Levi,Equipe Vega,Consultoria,Treinamento em TI,15,875.77,590.96,das Neves S/A,SC,sul
1548,2025-03-13,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,13,1268.69,1042.01,da Cunha S/A,SC,sul
1549,2024-11-23,Brenda,Equipe Vega,Infraestrutura,Backup em Nuvem,13,680.96,421.9,Jesus,AM,norte
1550,2024-03-23,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,8,1019.32,646.86,Moraes,DF,centro-oeste
1551,2024-05-20,Levi,Equipe Vega,Consultoria,Gestão de Projetos de TI,1,216.33,167.6,Pereira e Filhos,CE,nordeste
1552,2023-11-19,Yago,Equipe Vega,Consultoria,Consultoria em TI,13,1027.33,774.34,Azevedo S.A.,MG,sudeste
1553,2024-10-19,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,2,813.37,590.26,Ferreira,DF,centro-oeste
1554,2022-11-29,Brenda,Equipe Vega,Consultoria,Planejamento Estratégico de TI,12,669.27,443.68,Castro Melo e Filhos,RJ,sudeste
1555,2024-04-11,Vinicius,Equipe Vega,Consultoria,Planejamento Estratégico de TI,6,1076.77,592.41,das Neves,AM,norte
1556,2024-07-30,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,20,619.16,379.77,Dias,SP,sudeste
1557,2024-10-25,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,2,1102.03,954.03,Silveira Pinto S/A,RO,norte
1558,2023-10-25,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,17,1212.72,1081.34,Mendes e Filhos,BA,nordeste
1559,2024-06-19,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,12,606.69,482.7,Cardoso S/A,MG,sudeste
1560,2024-04-21,Yago,Equipe Vega,Desenvolvimento,Integração de Sistemas,3,221.56,160.73,Fernandes - ME,AM,norte
1561,2024-10-16,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,7,945.15,774.76,Sales,BA,nordeste
1562,2024-03-11,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,3,1162.75,814.49,Pires da Cunha S/A,PE,nordeste
1563,2022-10-29,Brenda,Equipe Vega,Infraestrutura,Backup em Nuvem,9,607.78,428.2,Pires,PE,nordeste
1564,2023-07-05,Yago,Equipe Vega,Infraestrutura,Hospedagem de Sites,7,852.56,563.41,Sales Pinto Ltda.,SC,sul
1565,2023-01-12,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,9,1199.04,685.06,Ferreira,RO,norte
1566,2025-04-21,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,7,1097.96,720.32,Duarte,SC,sul
1567,2023-08-29,Bruno,Equipe Vega,Desenvolvimento,Integração de Sistemas,12,264.18,167.71,Moraes Moura Ltda.,CE,nordeste
1568,2024-02-17,Levi,Equipe Vega,Desenvolvimento,Integração de Sistemas,12,706.25,431.66,Silva,PR,sul
1569,2024-07-05,Vinicius,Equipe Vega,Consultoria,Consultoria em TI,6,889.07,548.39,Dias,GO,centro-oeste
1570,2023-09-09,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,7,302.14,165.5,Pereira Mendes e Filhos,RJ,sudeste
1571,2025-05-24,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,14,1471.03,926.79,Moura,GO,centro-oeste
1572,2023-09-22,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,12,1043.2,728.99,Costela,CE,nordeste
1573,2023-11-17,Levi,Equipe Vega,Infraestrutura,Gerenciamento de Redes,14,1465.17,846.1,das Neves S.A.,AM,norte
1574,2024-03-03,Yago,Equipe Vega,Infraestrutura,Gerenciamento de Redes,13,1039.08,812.69,Araújo Barros - ME,GO,centro-oeste
1575,2024-05-16,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,17,944.33,767.85,Cavalcanti Azevedo Ltda.,RO,norte
1576,2023-03-23,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,4,1012.66,682.95,da Luz,CE,nordeste
1577,2023-11-26,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,1,353.76,210.69,Martins Nascimento e Filhos,RS,sul
1578,2023-04-24,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,18,1060.8,608.35,Pires Rezende - ME,RJ,sudeste
1579,2023-08-12,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,11,378.35,243.01,Martins,MT,centro-oeste
1580,2024-01-28,Levi,Equipe Vega,Consultoria,Planejamento Estratégico de TI,10,190.08,111.03,Santos,RO,norte
1581,2025-05-23,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,2,274.71,140.7,Silva,MT,centro-oeste
1582,2025-05-12,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,9,255.63,155.06,Jesus S/A,BA,nordeste
1583,2025-02-22,Bruno,Equipe Vega,Desenvolvimento,Integração de Sistemas,19,805.87,465.35,Nogueira,PA,norte
1584,2023-04-05,Brenda,Equipe Vega,Desenvolvimento,Criação de Aplicativos,11,764.97,585.0,Lima,MT,centro-oeste
1585,2024-10-14,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,12,1420.05,829.57,da Mota,MT,centro-oeste
1586,2024-11-19,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento Web,16,263.65,169.22,Mendes Ltda.,DF,centro-oeste
1587,2023-05-15,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,2,1249.35,846.71,Almeida,MG,sudeste
1588,2023-03-23,Yago,Equipe Vega,Consultoria,Consultoria em TI,1,197.65,127.77,da Cruz,AM,norte
1589,2023-08-10,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,9,627.28,461.61,das Neves Lima Ltda.,MG,sudeste
1590,2025-04-23,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,18,1317.96,927.08,Dias,MT,centro-oeste
1591,2024-10-14,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,8,952.97,583.22,Santos Barros Ltda.,SP,sudeste
1592,2022-09-21,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,7,174.47,154.32,da Conceição e Filhos,RS,sul
1593,2024-07-10,Vinicius,Equipe Vega,Infraestrutura,Suporte Técnico,8,966.86,574.84,Gonçalves - EI,RS,sul
1594,2024-05-06,Yago,Equipe Vega,Consultoria,Consultoria em TI,17,607.48,320.31,Porto - EI,PA,norte
1595,2022-09-30,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,1,1421.09,1185.53,da Mota Melo - EI,CE,nordeste
1596,2024-04-23,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,6,574.91,413.34,da Conceição,MG,sudeste
1597,2023-11-01,Brenda,Equipe Vega,Consultoria,Auditoria de Sistemas,20,1163.93,850.91,Jesus,RO,norte
1598,2023-07-22,Yago,Equipe Vega,Consultoria,Consultoria em TI,13,1351.68,782.76,Costela,PR,sul
1599,2022-06-27,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,8,685.68,611.51,Pires,GO,centro-oeste
1600,2024-10-15,Brenda,Equipe Vega,Consultoria,Gestão de Projetos de TI,1,641.08,476.13,Pinto,GO,centro-oeste
1601,2024-09-30,Bruno,Equipe Vega,Infraestrutura,Suporte Técnico,5,349.88,269.59,Cunha Ltda.,RO,norte
1602,2024-03-31,Bruno,Equipe Vega,Consultoria,Treinamento em TI,4,1358.25,726.11,da Rosa,MG,sudeste
1603,2025-02-21,Levi,Equipe Vega,Consultoria,Consultoria em TI,4,821.07,638.46,Martins S.A.,PA,norte
1604,2024-05-30,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,9,638.45,406.35,Barros,BA,nordeste
1605,2024-03-19,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,18,1033.62,755.91,Fernandes Ltda.,PE,nordeste
1606,2024-04-23,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,4,1066.18,894.29,Souza,RJ,sudeste
1607,2023-11-14,Brenda,Equipe Vega,Consultoria,Planejamento Estratégico de TI,8,1009.97,793.33,Cavalcanti Freitas - ME,RJ,sudeste
1608,2022-10-07,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,20,1266.88,682.24,da Rosa Azevedo S.A.,MG,sudeste
1609,2024-05-11,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,1,1342.96,1207.98,Barros S/A,AM,norte
1610,2023-03-03,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,20,1177.31,1047.03,Freitas,DF,centro-oeste
1611,2022-09-05,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,9,470.23,380.19,Correia,SC,sul
1612,2025-02-03,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,15,732.97,547.92,Nascimento e Filhos,PA,norte
1613,2024-06-08,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,6,770.26,564.5,Martins - EI,AM,norte
1614,2023-08-07,Vinicius,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,14,1180.73,737.76,Costa,RJ,sudeste
1615,2023-05-16,Vinicius,Equipe Vega,Consultoria,Planejamento Estratégico de TI,15,457.17,355.45,da Costa,AM,norte
1616,2023-06-30,Levi,Equipe Vega,Consultoria,Planejamento Estratégico de TI,4,1189.32,698.54,Pires Araújo - EI,RO,norte
1617,2023-04-10,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,9,1241.86,837.63,Nunes S/A,PA,norte
1618,2022-11-17,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,11,1234.59,730.82,Jesus,MT,centro-oeste
1619,2025-02-01,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,11,700.97,496.23,Rezende - EI,BA,nordeste
1620,2022-08-12,Brenda,Equipe Vega,Consultoria,Planejamento Estratégico de TI,9,689.62,573.45,Moraes,PE,nordeste
1621,2023-03-31,Bruno,Equipe Vega,Desenvolvimento,Automação de Processos,13,712.89,559.33,da Paz Oliveira S/A,BA,nordeste
1622,2025-04-21,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,14,690.29,374.81,Castro,RO,norte
1623,2025-01-20,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,8,1275.85,863.12,Ferreira Sales - ME,BA,nordeste
1624,2022-08-16,Bruno,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,5,886.66,613.05,Azevedo Cardoso S.A.,PR,sul
1625,2023-03-18,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,18,698.46,385.56,Castro,BA,nordeste
1626,2023-01-25,Levi,Equipe Vega,Consultoria,Consultoria em TI,19,999.81,827.72,Vieira Cunha Ltda.,RO,norte
1627,2024-11-13,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,11,370.59,281.07,Santos Ramos S/A,PR,sul
1628,2025-03-02,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,16,304.65,176.7,Rocha,RO,norte
1629,2022-09-08,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,12,464.66,291.36,Nascimento e Filhos,PE,nordeste
1630,2022-10-15,Bruno,Equipe Vega,Infraestrutura,Gerenciamento de Redes,1,1247.79,968.95,da Cruz,CE,nordeste
1631,2023-03-27,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,5,479.83,374.78,Almeida,RS,sul
1632,2022-11-18,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,17,1266.89,899.01,Novaes S/A,SP,sudeste
1633,2022-12-26,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,12,836.08,557.72,Campos S.A.,SC,sul
1634,2023-04-08,Yago,Equipe Vega,Desenvolvimento,Automação de Processos,1,1448.57,1145.69,da Conceição,CE,nordeste
1635,2024-09-23,Levi,Equipe Vega,Consultoria,Treinamento em TI,5,636.34,481.55,da Cruz da Mata e Filhos,MT,centro-oeste
1636,2023-10-27,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,18,232.49,207.88,Sales,RJ,sudeste
1637,2022-09-04,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,11,799.23,595.02,Souza - EI,PR,sul
1638,2025-02-14,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,13,728.92,447.91,Alves Rezende S.A.,MT,centro-oeste
1639,2022-09-17,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,5,420.0,329.8,Martins,CE,nordeste
1640,2023-01-31,Brenda,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,3,1102.68,781.79,Rocha,SC,sul
1641,2022-08-05,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,6,355.97,250.02,Vieira da Paz S.A.,SC,sul
1642,2025-05-29,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,7,169.31,122.44,Pinto Ltda.,SC,sul
1643,2024-10-31,Brenda,Equipe Vega,Consultoria,Treinamento em TI,12,520.07,422.42,Mendes da Cunha - ME,CE,nordeste
1644,2025-05-28,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,9,550.11,482.73,da Conceição,CE,nordeste
1645,2023-03-03,Vinicius,Equipe Vega,Desenvolvimento,Criação de Aplicativos,5,591.21,340.55,Lopes,SC,sul
1646,2025-04-30,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,3,771.51,667.66,Teixeira,GO,centro-oeste
1647,2022-10-10,Bruno,Equipe Vega,Infraestrutura,Gerenciamento de Redes,15,1101.47,890.12,da Cunha,RO,norte
1648,2022-08-16,Yago,Equipe Vega,Desenvolvimento,Criação de Aplicativos,18,483.9,343.66,Pires,SP,sudeste
1649,2022-07-24,Yago,Equipe Vega,Infraestrutura,Gerenciamento de Redes,7,1141.36,725.97,Costela,AM,norte
1650,2022-06-20,Yago,Equipe Vega,Consultoria,Consultoria em TI,15,1325.26,963.72,Silva,BA,nordeste
1651,2023-07-01,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,2,1222.85,1035.78,Cavalcanti Pinto Ltda.,MG,sudeste
1652,2022-09-15,Bruno,Equipe Vega,Infraestrutura,Gerenciamento de Redes,10,844.46,631.89,Freitas,PA,norte
1653,2024-07-03,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,6,501.87,439.42,Campos,CE,nordeste
1654,2023-06-12,Bruno,Equipe Vega,Consultoria,Planejamento Estratégico de TI,9,623.26,459.65,Nunes S.A.,CE,nordeste
1655,2024-01-30,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,2,748.2,520.58,Moreira Freitas Ltda.,GO,centro-oeste
1656,2023-11-16,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,13,1282.53,904.9,da Mota - EI,SP,sudeste
1657,2023-08-23,Yago,Equipe Vega,Infraestrutura,Backup em Nuvem,16,1178.71,828.85,da Mota,MT,centro-oeste
1658,2024-02-03,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,9,464.54,396.28,Jesus - EI,PR,sul
1659,2025-03-18,Vinicius,Equipe Vega,Consultoria,Planejamento Estratégico de TI,11,1107.17,951.49,da Cruz,AM,norte
1660,2023-10-03,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,2,1301.07,1086.1,Lima,CE,nordeste
1661,2023-02-20,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,18,1302.31,846.64,Fogaça,RO,norte
1662,2025-01-30,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,2,868.4,691.57,Monteiro,SC,sul
1663,2023-06-17,Bruno,Equipe Vega,Consultoria,Consultoria em TI,14,1126.27,856.03,Aragão,CE,nordeste
1664,2024-06-16,Vinicius,Equipe Vega,Infraestrutura,Hospedagem de Sites,8,154.87,104.23,Fogaça - ME,PE,nordeste
1665,2022-07-23,Vinicius,Equipe Vega,Infraestrutura,Suporte Técnico,15,452.43,349.6,das Neves,RJ,sudeste
1666,2024-10-16,Bruno,Equipe Vega,Consultoria,Planejamento Estratégico de TI,10,1117.87,820.29,Silva,BA,nordeste
1667,2023-07-26,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,3,412.26,305.41,Moraes,BA,nordeste
1668,2023-08-09,Brenda,Equipe Vega,Consultoria,Auditoria de Sistemas,8,222.63,168.11,Rezende - ME,RO,norte
1669,2024-11-05,Brenda,Equipe Vega,Consultoria,Gestão de Projetos de TI,18,900.39,617.97,Barbosa S/A,RO,norte
1670,2022-10-09,Levi,Equipe Vega,Consultoria,Auditoria de Sistemas,15,486.23,372.67,Gomes,BA,nordeste
1671,2022-11-23,Vinicius,Equipe Vega,Consultoria,Gestão de Projetos de TI,1,221.07,144.63,das Neves das Neves S/A,PA,norte
1672,2024-03-22,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,2,279.14,244.74,Costa,RO,norte
1673,2023-07-09,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,10,1264.85,736.68,Cavalcanti Cunha S.A.,BA,nordeste
1674,2024-09-07,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,10,1486.49,1240.82,Ferreira Martins S.A.,CE,nordeste
1675,2023-08-17,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,1,1260.6,853.2,Cardoso,DF,centro-oeste
1676,2024-06-12,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,20,239.22,195.37,Castro Melo - ME,SC,sul
1677,2024-03-12,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,16,258.81,176.83,da Luz da Rocha S/A,RS,sul
1678,2024-08-07,Yago,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,15,427.5,304.97,das Neves,SP,sudeste
1679,2024-05-11,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,15,636.06,547.5,Carvalho das Neves S/A,RS,sul
1680,2025-03-01,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,10,876.87,711.65,Pereira Campos e Filhos,MT,centro-oeste
1681,2022-06-06,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,7,639.64,325.76,Campos Sales S/A,RO,norte
1682,2023-03-19,Brenda,Equipe Vega,Consultoria,Treinamento em TI,9,1012.77,591.93,Rodrigues,RO,norte
1683,2024-02-02,Yago,Equipe Vega,Consultoria,Treinamento em TI,15,1360.07,1050.78,Nascimento,CE,nordeste
1684,2024-06-14,Bruno,Equipe Vega,Consultoria,Consultoria em TI,11,1264.56,986.43,Cardoso Costa - ME,MG,sudeste
1685,2024-12-21,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,6,1449.92,839.13,Alves,PE,nordeste
1686,2023-04-11,Yago,Equipe Vega,Infraestrutura,Hospedagem de Sites,3,434.17,231.12,Porto Ltda.,RS,sul
1687,2022-08-26,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,8,380.84,192.15,Azevedo Moreira - EI,RJ,sudeste
1688,2023-09-11,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,20,1184.27,615.78,Ferreira,MG,sudeste
1689,2023-04-14,Levi,Equipe Vega,Desenvolvimento,Criação de Aplicativos,11,1347.03,1146.16,Moraes Ferreira e Filhos,RO,norte
1690,2023-10-17,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,13,374.33,217.31,Cavalcanti Ltda.,RJ,sudeste
1691,2025-02-02,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,2,786.93,613.77,Teixeira,MT,centro-oeste
1692,2023-10-27,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,1,629.83,494.75,Barros S/A,RO,norte
1693,2025-04-16,Vinicius,Equipe Vega,Consultoria,Treinamento em TI,10,1045.01,787.5,Cunha Cardoso e Filhos,RS,sul
1694,2023-05-04,Brenda,Equipe Vega,Infraestrutura,Gerenciamento de Redes,19,594.23,388.31,Souza,GO,centro-oeste
1695,2023-09-04,Yago,Equipe Vega,Consultoria,Planejamento Estratégico de TI,5,644.4,384.34,Costa e Filhos,RS,sul
1696,2024-09-09,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,15,1144.49,662.36,Ramos - EI,CE,nordeste
1697,2024-12-19,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,2,1183.11,604.99,Silveira,MG,sudeste
1698,2023-12-12,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,8,716.75,538.11,Moreira,BA,nordeste
1699,2023-05-24,Levi,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,3,1156.15,580.74,Pinto,RO,norte
1700,2023-01-07,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,9,594.33,323.91,Silveira,PE,nordeste
1701,2024-11-24,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,2,218.93,175.03,da Mata e Filhos,BA,nordeste
1702,2024-08-26,Levi,Equipe Vega,Desenvolvimento,Desenvolvimento Web,5,1082.42,838.9,Fernandes - ME,PR,sul
1703,2023-06-22,Vinicius,Equipe Vega,Desenvolvimento,Criação de Aplicativos,20,353.68,289.79,Silveira,BA,nordeste
1704,2022-07-27,Yago,Equipe Vega,Infraestrutura,Suporte Técnico,12,899.02,768.56,Farias,CE,nordeste
1705,2022-11-03,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento Web,2,254.72,212.93,Freitas S.A.,BA,nordeste
1706,2023-03-23,Brenda,Equipe Vega,Infraestrutura,Hospedagem de Sites,2,1230.08,889.52,Lima Ltda.,PE,nordeste
1707,2022-12-01,Bruno,Equipe Vega,Desenvolvimento,Desenvolvimento Web,9,1362.14,913.21,Castro Gomes S.A.,RJ,sudeste
1708,2024-07-06,Vinicius,Equipe Vega,Consultoria,Auditoria de Sistemas,11,1224.76,799.27,Ribeiro,DF,centro-oeste
1709,2024-01-21,Brenda,Equipe Vega,Desenvolvimento,Criação de Aplicativos,13,451.35,377.36,Costela - EI,SP,sudeste
1710,2024-01-17,Yago,Equipe Vega,Desenvolvimento,Integração de Sistemas,11,1452.19,944.51,Moura,GO,centro-oeste
1711,2025-05-20,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,18,1269.69,1037.55,Vieira,GO,centro-oeste
1712,2024-08-25,Brenda,Equipe Vega,Desenvolvimento,Desenvolvimento Web,8,510.45,289.93,Ferreira Dias - EI,RS,sul
1713,2023-10-30,Bruno,Equipe Vega,Desenvolvimento,Criação de Aplicativos,10,275.28,239.39,Costa - ME,RO,norte
1714,2024-05-10,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,4,538.33,337.59,Nascimento Ltda.,PA,norte
1715,2022-09-15,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,13,359.2,301.18,Martins Duarte e Filhos,RS,sul
1716,2022-07-19,Levi,Equipe Vega,Infraestrutura,Hospedagem de Sites,15,654.19,408.17,Lopes,RS,sul
1717,2023-06-11,Brenda,Equipe Vega,Desenvolvimento,Integração de Sistemas,1,307.18,206.4,da Paz,SP,sudeste
1718,2023-02-20,Bruno,Equipe Vega,Infraestrutura,Hospedagem de Sites,1,184.27,121.54,Barbosa S.A.,BA,nordeste
1719,2023-04-12,Levi,Equipe Vega,Infraestrutura,Suporte Técnico,9,581.97,520.13,das Neves,RJ,sudeste
1720,2023-07-31,Yago,Equipe Vega,Desenvolvimento,Integração de Sistemas,1,857.54,471.43,das Neves,BA,nordeste
1721,2025-05-13,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,8,391.07,217.71,Castro,PE,nordeste
1722,2024-08-03,Brenda,Equipe Vega,Desenvolvimento,Criação de Aplicativos,11,887.68,581.11,Barbosa,PR,sul
1723,2025-01-21,Bruno,Equipe Vega,Infraestrutura,Monitoramento de Sistemas,11,850.56,716.53,da Luz,MG,sudeste
1724,2023-04-01,Levi,Equipe Vega,Desenvolvimento,Integração de Sistemas,10,462.17,237.15,Melo,MG,sudeste
1725,2023-02-08,Vinicius,Equipe Vega,Desenvolvimento,Desenvolvimento de Software,11,841.38,427.98,Teixeira - ME,CE,nordeste
1726,2023-01-12,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,5,1320.19,1041.15,Pires,PR,sul
1727,2024-10-23,Brenda,Equipe Vega,Infraestrutura,Suporte Técnico,9,921.07,765.35,Campos Cardoso S.A.,RO,norte
1728,2024-07-28,Levi,Equipe Vega,Consultoria,Consultoria em TI,3,1023.01,828.82,Oliveira,CE,nordeste
1729,2024-04-02,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,12,1271.28,761.26,Peixoto,RS,sul
1730,2024-01-03,Levi,Equipe Vega,Desenvolvimento,Automação de Processos,6,338.43,259.8,Pires Ltda.,MT,centro-oeste
1731,2022-12-23,Bruno,Equipe Vega,Consultoria,Auditoria de Sistemas,8,1007.1,527.2,Pinto,CE,nordeste
1732,2024-02-18,Levi,Equipe Vega,Infraestrutura,Backup em Nuvem,4,805.91,614.63,Santos Novaes Ltda.,SC,sul
1733,2023-12-11,Yago,Equipe Vega,Consultoria,Gestão de Projetos de TI,13,1030.73,768.64,Barros,MG,sudeste
1734,2025-04-04,Brenda,Equipe Vega,Desenvolvimento,Automação de Processos,17,537.44,479.46,Silveira,RS,sul
1735,2023-02-03,Yago,Equipe Vega,Infraestrutura,Suporte Técnico,18,471.15,308.54,das Neves,DF,centro-oeste
1736,2023-08-18,Bruno,Equipe Vega,Desenvolvimento,Automação de Processos,3,899.81,715.22,Rezende,DF,centro-oeste
1737,2022-09-13,Yago,Equipe Vega,Consultoria,Auditoria de Sistemas,19,178.43,100.16,Barbosa e Filhos,CE,nordeste
1738,2023-09-29,Bruno,Equipe Vega,Consultoria,Planejamento Estratégico de TI,17,850.04,683.03,Viana - EI,SC,sul
