Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
1072,2025-02-27,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,6,1033.95,647.94,Pires - EI,PA,norte
1073,2025-03-31,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,13,1207.21,694.16,Nunes,RO,norte
1074,2023-09-17,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,16,514.88,426.01,Costela,PR,sul
1075,2023-04-29,Nina,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,17,1165.19,583.29,Ribeiro S/A,DF,centro-oeste
1076,2025-02-05,Nina,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,15,235.49,184.93,Viana - EI,BA,nordeste
1077,2024-10-08,Nina,Equipe Zenith,Consultoria,Treinamento em TI,8,1271.93,1053.0,Moura Viana S/A,PR,sul
1078,2022-10-24,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,6,1074.06,789.07,Nascimento,RS,sul
1079,2022-09-06,Nina,Equipe Zenith,Consultoria,Gestão de Projetos de TI,17,864.14,602.33,Costa Martins Ltda.,RO,norte
1080,2025-01-14,João Vitor,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,6,1442.67,961.0,Oliveira S/A,PA,norte
1081,2024-02-03,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,5,1351.74,1171.43,Costa,PR,sul
1082,2022-06-28,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,13,1367.28,761.47,da Costa - EI,SP,sudeste
1083,2025-04-28,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,20,168.35,94.39,Pinto S.A.,PE,nordeste
1084,2023-08-18,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,11,1195.16,916.02,da Conceição,PE,nordeste
1085,2022-10-06,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,1,1017.5,599.17,das Neves,SC,sul
1086,2023-10-27,Nina,Equipe Zenith,Consultoria,Consultoria em TI,12,747.4,598.57,Souza Ltda.,DF,centro-oeste
1087,2024-01-03,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,1,1204.19,1079.75,Barros,GO,centro-oeste
1088,2023-05-16,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,6,742.52,441.46,da Cunha,RS,sul
1089,2023-07-29,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,5,880.52,756.92,Gonçalves,RO,norte
1090,2023-03-24,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,10,1036.51,889.88,da Rocha Rodrigues S/A,BA,nordeste
1091,2024-09-29,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,12,1341.11,1061.46,Ramos da Cruz - EI,GO,centro-oeste
1092,2022-06-24,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,19,330.84,171.95,da Rocha S/A,BA,nordeste
1093,2024-12-06,Alexia,Equipe Zenith,Consultoria,Consultoria em TI,5,1101.61,892.65,Farias,SC,sul
1094,2023-09-21,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,19,538.15,288.66,Gomes,DF,centro-oeste
1095,2024-06-04,Nina,Equipe Zenith,Infraestrutura,Hospedagem de Sites,11,617.9,392.51,da Rosa,PA,norte
1096,2022-07-12,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,14,605.04,506.77,Moreira S.A.,SP,sudeste
1097,2024-04-10,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,9,404.45,342.81,Martins Campos S.A.,PE,nordeste
1098,2025-04-21,Alexia,Equipe Zenith,Consultoria,Treinamento em TI,17,1301.58,697.34,Pinto - EI,RO,norte
1099,2023-02-25,Henrique,Equipe Zenith,Infraestrutura,Suporte Técnico,18,531.76,343.11,Moreira,DF,centro-oeste
1100,2022-05-30,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,12,1423.08,1095.89,da Cruz Barros - EI,PR,sul
1101,2024-07-09,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,6,1477.94,973.99,Castro - ME,MG,sudeste
1102,2022-07-18,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,12,1037.9,756.96,Silveira S/A,SC,sul
1103,2024-04-22,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,2,337.68,175.2,Pires Cardoso S.A.,GO,centro-oeste
1104,2023-08-22,Evelyn,Equipe Zenith,Consultoria,Gestão de Projetos de TI,7,242.58,146.98,da Mota,RJ,sudeste
1105,2023-08-06,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,6,626.52,500.07,Porto,RJ,sudeste
1106,2024-05-03,João Vitor,Equipe Zenith,Desenvolvimento,Automação de Processos,3,859.58,486.83,Ferreira,SC,sul
1107,2025-01-22,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,10,927.63,782.02,Campos da Cruz S/A,SC,sul
1108,2024-08-01,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,12,287.49,150.19,da Rosa Martins S/A,MT,centro-oeste
1109,2024-02-04,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,6,386.21,288.08,Castro Dias S/A,DF,centro-oeste
1110,2023-07-29,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,9,801.64,492.68,Rezende e Filhos,CE,nordeste
1111,2024-04-30,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,18,242.84,126.28,Costela S/A,RS,sul
1112,2022-11-09,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,13,1235.51,976.49,Carvalho Dias - ME,RO,norte
1113,2023-03-31,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,19,150.79,121.75,Vieira Gomes Ltda.,RJ,sudeste
1114,2022-08-10,Henrique,Equipe Zenith,Infraestrutura,Backup em Nuvem,9,1278.28,842.99,Moreira,AM,norte
1115,2024-08-11,Evelyn,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,1,228.1,116.06,Campos S/A,RS,sul
1116,2024-12-21,Alexia,Equipe Zenith,Infraestrutura,Hospedagem de Sites,16,1057.9,773.74,Teixeira Souza S.A.,SP,sudeste
1117,2022-10-30,Nina,Equipe Zenith,Infraestrutura,Hospedagem de Sites,10,455.41,276.52,Costa,AM,norte
1118,2024-08-23,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,7,433.19,325.92,da Paz,CE,nordeste
1119,2024-03-30,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,12,427.79,223.7,Martins,PR,sul
1120,2024-09-17,Nina,Equipe Zenith,Consultoria,Treinamento em TI,15,1034.34,805.61,da Costa,MT,centro-oeste
1121,2023-09-30,Nina,Equipe Zenith,Desenvolvimento,Integração de Sistemas,3,298.12,215.04,da Mata da Rocha - ME,RO,norte
1122,2022-07-09,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,4,308.44,191.41,Rodrigues,PE,nordeste
1123,2025-01-14,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,7,1376.2,936.81,Novaes - EI,DF,centro-oeste
1124,2023-10-16,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,7,1172.7,1000.21,Pinto,SP,sudeste
1125,2022-07-03,Nina,Equipe Zenith,Infraestrutura,Backup em Nuvem,9,1213.06,648.9,Teixeira e Filhos,PR,sul
1126,2023-11-03,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,18,1309.27,844.08,Fernandes e Filhos,MG,sudeste
1127,2024-06-09,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,17,158.34,106.88,Correia,RO,norte
1128,2022-09-01,Henrique,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,5,1021.73,907.26,da Cunha,DF,centro-oeste
1129,2022-08-19,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,19,239.07,144.93,Fogaça Dias - EI,GO,centro-oeste
1130,2024-05-10,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,13,323.47,253.26,Cavalcanti,CE,nordeste
1131,2024-04-30,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,9,1074.67,569.81,Gomes Melo - ME,MG,sudeste
1132,2022-08-05,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,14,1361.67,818.49,Rezende S/A,BA,nordeste
1133,2024-03-14,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,20,1313.06,793.74,Moreira da Rosa S.A.,RJ,sudeste
1134,2025-04-20,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,12,913.39,779.16,da Rocha,SP,sudeste
1135,2023-06-02,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,8,543.71,380.65,Cavalcanti,SP,sudeste
1136,2024-04-23,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,13,472.02,301.38,Moreira S/A,GO,centro-oeste
1137,2023-08-08,João Vitor,Equipe Zenith,Consultoria,Consultoria em TI,7,760.09,589.03,da Mata Oliveira - ME,PR,sul
1138,2023-03-09,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,10,1478.99,1138.42,Moreira,CE,nordeste
1139,2023-10-06,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,3,540.28,439.23,Barbosa e Filhos,DF,centro-oeste
1140,2024-05-13,Alexia,Equipe Zenith,Consultoria,Consultoria em TI,14,1369.37,1147.93,Costela S.A.,MG,sudeste
1141,2024-10-18,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,15,1165.85,675.81,Barros e Filhos,BA,nordeste
1142,2023-08-23,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,19,316.32,275.09,Fogaça Ltda.,MG,sudeste
1143,2025-03-14,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,1331.19,1158.24,Martins,SC,sul
1144,2023-01-18,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,8,314.25,202.8,da Paz da Luz - ME,PE,nordeste
1145,2024-10-04,João Vitor,Equipe Zenith,Desenvolvimento,Integração de Sistemas,20,457.79,372.48,Farias Monteiro - EI,MG,sudeste
1146,2024-04-18,Evelyn,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,10,1466.43,1192.31,da Luz,PR,sul
1147,2024-06-15,Evelyn,Equipe Zenith,Desenvolvimento,Integração de Sistemas,11,789.17,690.7,Melo,DF,centro-oeste
1148,2022-12-09,Evelyn,Equipe Zenith,Consultoria,Treinamento em TI,15,1000.03,721.14,Vieira,GO,centro-oeste
1149,2024-02-14,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,9,866.61,757.69,Araújo,BA,nordeste
1150,2024-02-28,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,3,604.75,533.87,Dias,RJ,sudeste
1151,2022-06-22,Nina,Equipe Zenith,Desenvolvimento,Integração de Sistemas,5,248.68,223.51,Oliveira,CE,nordeste
1152,2024-09-01,João Vitor,Equipe Zenith,Consultoria,Treinamento em TI,18,1433.77,846.56,Viana Silva S/A,DF,centro-oeste
1153,2023-09-16,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,9,493.61,347.68,Peixoto,RJ,sudeste
1154,2023-12-29,Henrique,Equipe Zenith,Consultoria,Treinamento em TI,11,1381.91,988.76,Almeida Ltda.,BA,nordeste
1155,2023-10-06,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,7,313.36,201.37,Farias Moraes - EI,MT,centro-oeste
1156,2022-12-08,Evelyn,Equipe Zenith,Desenvolvimento,Integração de Sistemas,20,1483.81,854.48,Pereira Cardoso - EI,BA,nordeste
1157,2022-06-06,Evelyn,Equipe Zenith,Consultoria,Gestão de Projetos de TI,18,150.29,99.57,Fernandes Freitas S.A.,PR,sul
1158,2024-02-24,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,16,1469.61,1253.32,Cardoso S/A,PA,norte
1159,2024-08-24,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,11,1163.63,1031.2,Martins,DF,centro-oeste
1160,2022-11-29,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,20,213.68,185.4,da Mota Silva - ME,RJ,sudeste
1161,2023-04-29,Henrique,Equipe Zenith,Consultoria,Treinamento em TI,11,1452.71,1241.31,Carvalho - EI,MT,centro-oeste
1162,2023-07-08,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,2,430.41,386.86,Cardoso,BA,nordeste
1163,2023-07-22,Nina,Equipe Zenith,Consultoria,Treinamento em TI,4,637.11,558.59,da Mota S/A,PA,norte
1164,2023-08-28,Nina,Equipe Zenith,Consultoria,Treinamento em TI,19,663.93,338.49,Peixoto Pereira - ME,PA,norte
1165,2022-11-28,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,2,350.46,264.8,Rodrigues,PE,nordeste
1166,2024-10-06,Nina,Equipe Zenith,Consultoria,Consultoria em TI,12,1064.8,679.76,Souza,GO,centro-oeste
1167,2022-08-07,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,7,1444.98,1042.93,Moreira,PR,sul
1168,2025-05-01,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,15,510.77,312.21,Moreira,AM,norte
1169,2023-09-09,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,4,974.88,526.12,Rocha Ltda.,BA,nordeste
1170,2023-11-18,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,14,1080.66,885.09,Mendes S/A,GO,centro-oeste
1171,2023-12-27,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,8,1177.7,898.14,da Cunha - ME,RS,sul
1172,2023-12-07,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,17,1378.11,815.63,Oliveira Pinto S/A,SC,sul
1173,2022-09-11,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,16,621.87,426.46,Nogueira,MG,sudeste
1174,2024-09-23,Alexia,Equipe Zenith,Desenvolvimento,Integração de Sistemas,20,384.21,341.21,Teixeira Ltda.,RS,sul
1175,2024-11-23,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,4,242.59,177.41,Cardoso,CE,nordeste
1176,2024-08-01,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,2,1409.49,1039.52,Vieira,MG,sudeste
1177,2023-06-30,Evelyn,Equipe Zenith,Consultoria,Consultoria em TI,15,1481.97,1261.98,da Conceição Fernandes Ltda.,DF,centro-oeste
1178,2024-11-27,Alexia,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,4,775.95,434.92,da Rocha Silva Ltda.,RJ,sudeste
1179,2024-11-15,Alexia,Equipe Zenith,Desenvolvimento,Integração de Sistemas,10,1010.93,640.01,Cardoso,RJ,sudeste
1180,2023-09-19,Nina,Equipe Zenith,Consultoria,Auditoria de Sistemas,1,1486.06,1182.85,da Paz da Rosa - ME,RO,norte
1181,2022-08-12,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,18,1350.78,826.6,Cavalcanti,SC,sul
1182,2023-09-21,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,8,1379.41,829.72,da Rocha - EI,CE,nordeste
1183,2025-01-28,João Vitor,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,5,665.4,411.89,Vieira,MG,sudeste
1184,2025-04-01,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,8,1083.81,600.98,Carvalho S/A,CE,nordeste
1185,2025-03-12,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,16,1340.31,768.69,Martins - ME,RO,norte
1186,2025-01-12,Evelyn,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,1273.37,810.38,Gomes,RO,norte
1187,2023-06-20,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,12,311.79,266.84,Dias,CE,nordeste
1188,2022-09-30,Henrique,Equipe Zenith,Desenvolvimento,Automação de Processos,20,1339.0,1104.94,Rodrigues Pires - ME,PE,nordeste
1189,2023-08-17,Alexia,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,15,752.32,452.83,Azevedo Barbosa S.A.,PE,nordeste
1190,2024-06-22,Henrique,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,18,1031.27,659.43,Pinto,RO,norte
1191,2024-08-03,Henrique,Equipe Zenith,Consultoria,Treinamento em TI,19,1078.79,929.77,Carvalho,BA,nordeste
1192,2022-11-16,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,10,685.14,549.46,Campos,CE,nordeste
1193,2022-09-21,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,7,725.0,439.88,Moreira - EI,AM,norte
1194,2023-02-19,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,13,1313.46,669.29,Azevedo Novaes - EI,GO,centro-oeste
1195,2022-10-02,Alexia,Equipe Zenith,Infraestrutura,Backup em Nuvem,17,541.81,334.78,Moura,SC,sul
1196,2022-12-20,João Vitor,Equipe Zenith,Infraestrutura,Suporte Técnico,1,829.54,700.7,Correia e Filhos,SP,sudeste
1197,2023-12-31,Evelyn,Equipe Zenith,Consultoria,Auditoria de Sistemas,11,608.74,339.6,Ramos,MG,sudeste
1198,2023-09-05,Henrique,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,2,377.14,252.12,Nunes,SC,sul
1199,2025-05-13,João Vitor,Equipe Zenith,Desenvolvimento,Automação de Processos,2,980.58,631.14,Vieira,PE,nordeste
1200,2022-06-03,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,208.77,126.66,Martins e Filhos,AM,norte
1201,2024-10-03,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,20,495.15,344.16,Duarte Viana S/A,PA,norte
1202,2023-03-25,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,16,882.03,662.62,Rocha Sales - EI,DF,centro-oeste
1203,2024-12-27,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,8,351.46,305.61,Jesus,PR,sul
1204,2022-07-24,João Vitor,Equipe Zenith,Infraestrutura,Backup em Nuvem,14,1118.23,644.68,Nascimento,RS,sul
1205,2024-08-16,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,20,771.73,681.24,Monteiro,PE,nordeste
1206,2024-07-01,João Vitor,Equipe Zenith,Desenvolvimento,Integração de Sistemas,5,859.45,767.01,Azevedo,DF,centro-oeste
1207,2024-04-02,Evelyn,Equipe Zenith,Infraestrutura,Backup em Nuvem,7,293.39,256.02,Pereira,MT,centro-oeste
1208,2023-05-08,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,19,778.6,694.98,Barbosa Barros S.A.,PA,norte
1209,2022-06-29,Nina,Equipe Zenith,Infraestrutura,Backup em Nuvem,6,1023.28,863.53,Ferreira,RJ,sudeste
1210,2025-04-12,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,2,649.09,402.8,Costela,GO,centro-oeste
1211,2023-05-03,Evelyn,Equipe Zenith,Infraestrutura,Hospedagem de Sites,20,1156.79,626.22,Rodrigues Costela S.A.,SC,sul
1212,2024-09-23,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,10,744.65,456.42,Ribeiro,DF,centro-oeste
1213,2022-10-01,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,2,1448.19,886.87,Oliveira Pereira S.A.,SP,sudeste
1214,2023-06-10,Alexia,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,5,892.15,695.92,Cunha S.A.,BA,nordeste
1215,2022-06-25,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,9,564.65,388.13,Silveira Almeida - EI,DF,centro-oeste
1216,2024-09-12,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,13,243.92,187.67,Azevedo Ltda.,DF,centro-oeste
1217,2024-08-27,Henrique,Equipe Zenith,Consultoria,Treinamento em TI,14,1376.84,972.1,da Cunha Cavalcanti Ltda.,RS,sul
1218,2022-10-29,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,17,724.87,479.5,Santos,RS,sul
1219,2023-06-11,Henrique,Equipe Zenith,Infraestrutura,Suporte Técnico,11,1181.9,1008.52,Farias Ltda.,GO,centro-oeste
1220,2025-03-07,Alexia,Equipe Zenith,Infraestrutura,Suporte Técnico,2,625.03,399.64,Gonçalves das Neves S.A.,MG,sudeste
1221,2022-11-15,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,9,1259.18,926.82,Barbosa Ltda.,DF,centro-oeste
1222,2025-01-26,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,2,785.58,599.81,Aragão,MT,centro-oeste
1223,2023-04-16,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,20,1245.5,715.78,Almeida,PR,sul
1224,2025-03-22,Nina,Equipe Zenith,Consultoria,Treinamento em TI,3,609.95,375.32,Cardoso,AM,norte
1225,2022-05-30,Evelyn,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,16,1441.69,742.26,Viana,CE,nordeste
1226,2023-07-25,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,6,948.67,608.24,Nogueira,DF,centro-oeste
1227,2023-01-26,Evelyn,Equipe Zenith,Infraestrutura,Backup em Nuvem,12,843.08,717.05,Azevedo,GO,centro-oeste
1228,2023-04-04,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,4,159.51,112.72,Barbosa,PR,sul
1229,2023-12-13,Evelyn,Equipe Zenith,Consultoria,Gestão de Projetos de TI,11,1183.19,1031.13,da Conceição,GO,centro-oeste
1230,2024-11-13,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,8,603.19,524.39,Costa,PA,norte
1231,2025-03-06,João Vitor,Equipe Zenith,Infraestrutura,Suporte Técnico,8,322.75,257.29,Nascimento - EI,PR,sul
1232,2024-01-08,Nina,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,4,588.07,299.08,Almeida Castro Ltda.,MT,centro-oeste
1233,2024-06-03,Nina,Equipe Zenith,Desenvolvimento,Automação de Processos,5,1108.38,959.77,da Luz Vieira - EI,MG,sudeste
1234,2023-02-27,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,20,294.14,226.57,Sales,PA,norte
1235,2024-07-21,Henrique,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,8,1171.23,832.89,Cavalcanti,BA,nordeste
1236,2023-07-17,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,10,1484.82,1316.17,Campos,DF,centro-oeste
1237,2024-05-27,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,13,773.66,638.86,Oliveira,BA,nordeste
1238,2023-03-03,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,1,731.45,454.26,Jesus Silveira - EI,PE,nordeste
1239,2024-09-17,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,13,190.35,148.3,Pires,RO,norte
1240,2025-02-08,Evelyn,Equipe Zenith,Consultoria,Treinamento em TI,9,596.57,307.88,da Conceição S.A.,RO,norte
1241,2024-12-12,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,14,1293.0,797.46,da Rocha,PE,nordeste
1242,2022-06-11,Evelyn,Equipe Zenith,Desenvolvimento,Automação de Processos,14,554.89,413.66,Ferreira das Neves S.A.,SP,sudeste
1243,2024-04-24,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,2,1102.34,886.95,Araújo - ME,SP,sudeste
1244,2022-11-14,Evelyn,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,18,178.52,158.24,da Mata,MT,centro-oeste
1245,2023-12-10,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,2,1492.4,967.1,Melo Rocha - EI,SP,sudeste
1246,2023-02-23,Nina,Equipe Zenith,Desenvolvimento,Integração de Sistemas,15,152.73,95.78,Nascimento,MG,sudeste
1247,2023-11-03,João Vitor,Equipe Zenith,Consultoria,Consultoria em TI,10,597.34,351.1,Oliveira,GO,centro-oeste
1248,2024-09-11,João Vitor,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,3,336.93,198.75,Lopes,MT,centro-oeste
1249,2023-07-02,Henrique,Equipe Zenith,Desenvolvimento,Integração de Sistemas,13,455.22,240.65,da Rosa Duarte S/A,GO,centro-oeste
1250,2025-04-01,Henrique,Equipe Zenith,Consultoria,Auditoria de Sistemas,12,1047.44,765.54,Freitas S/A,AM,norte
1251,2024-07-25,Alexia,Equipe Zenith,Desenvolvimento,Automação de Processos,5,817.85,629.59,Souza - EI,CE,nordeste
1252,2022-07-26,João Vitor,Equipe Zenith,Desenvolvimento,Integração de Sistemas,12,571.08,294.93,da Cunha,MG,sudeste
1253,2024-01-01,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,20,367.61,213.04,da Conceição Oliveira - ME,PE,nordeste
1254,2025-03-09,João Vitor,Equipe Zenith,Infraestrutura,Hospedagem de Sites,8,486.69,376.48,Freitas e Filhos,PA,norte
1255,2023-08-03,João Vitor,Equipe Zenith,Infraestrutura,Gerenciamento de Redes,3,435.8,261.74,da Rocha,RS,sul
1256,2023-12-10,Evelyn,Equipe Zenith,Infraestrutura,Suporte Técnico,17,825.06,689.35,Duarte,SP,sudeste
1257,2024-11-27,Nina,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,5,712.01,601.13,da Costa,BA,nordeste
1258,2023-09-19,Alexia,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,10,1425.5,968.42,Nunes Ltda.,DF,centro-oeste
1259,2022-11-25,Alexia,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,13,872.14,714.46,Cardoso S/A,AM,norte
1260,2023-03-29,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,16,1412.14,1069.05,Peixoto,AM,norte
1261,2025-01-16,Evelyn,Equipe Zenith,Consultoria,Gestão de Projetos de TI,6,1336.6,1119.47,Moraes da Costa e Filhos,MG,sudeste
1262,2023-10-24,João Vitor,Equipe Zenith,Consultoria,Planejamento Estratégico de TI,11,718.55,382.58,Porto,RS,sul
1263,2025-01-05,Henrique,Equipe Zenith,Desenvolvimento,Criação de Aplicativos,11,1147.71,642.61,Gomes,RO,norte
1264,2025-01-25,Alexia,Equipe Zenith,Consultoria,Auditoria de Sistemas,2,1227.62,889.75,Rezende S/A,GO,centro-oeste
1265,2025-05-01,Alexia,Equipe Zenith,Infraestrutura,Monitoramento de Sistemas,11,152.04,125.66,Aragão da Rocha S.A.,RS,sul
1266,2025-05-01,Henrique,Equipe Zenith,Infraestrutura,Hospedagem de Sites,8,372.78,282.38,Moura - ME,MT,centro-oeste
1267,2022-08-04,Henrique,Equipe Zenith,Consultoria,Consultoria em TI,10,992.87,893.25,Mendes,AM,norte
1268,2024-03-11,João Vitor,Equipe Zenith,Desenvolvimento,Desenvolvimento Web,4,643.86,365.31,Fernandes,MT,centro-oeste
1269,2023-04-14,Henrique,Equipe Zenith,Consultoria,Gestão de Projetos de TI,5,1078.79,935.68,Rocha,MT,centro-oeste
1270,2022-06-23,Henrique,Equipe Zenith,Desenvolvimento,Desenvolvimento de Software,12,723.87,554.93,Nogueira - EI,PA,norte
1271,2023-08-12,Nina,Equipe Zenith,Consultoria,Consultoria em TI,1,311.57,208.58,Castro,PE,nordeste
1272,2025-03-07,Henrique,Equipe Zenith,Infraestrutura,Suporte Técnico,10,722.51,553.89,Caldeira Gomes Ltda.,PR,sul
