Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
6053,2022-11-20,Joaquim,Equipe Orion,Infraestrutura,Backup em Nuvem,13,1091.58,713.19,Campos,MG,sudeste
6054,2024-12-01,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,8,1039.11,655.8,da Cruz Rodrigues S/A,PR,sul
6055,2024-02-10,Ana Julia,Equipe Orion,Consultoria,Treinamento em TI,6,433.09,253.6,Carvalho Novaes S/A,AM,norte
6056,2022-09-28,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,15,1188.71,657.85,Costa Correia - ME,PA,norte
6057,2023-02-01,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,7,956.05,509.56,da Mata,CE,nordeste
6058,2024-08-28,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,10,1330.23,952.07,Barbosa S.A.,PE,nordeste
6059,2022-07-26,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,16,343.4,239.95,Melo e Filhos,BA,nordeste
6060,2023-12-16,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,13,399.99,252.33,Caldeira,SC,sul
6061,2024-08-27,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,15,1402.36,1223.75,Alves,SC,sul
6062,2025-03-03,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,4,485.13,410.22,Freitas,PA,norte
6063,2023-05-15,Ana Lívia,Equipe Orion,Infraestrutura,Suporte Técnico,10,516.63,355.43,Araújo,RJ,sudeste
6064,2024-11-15,Ana Lívia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,13,504.64,408.72,Jesus e Filhos,RO,norte
6065,2025-01-01,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,9,1076.0,782.51,Nogueira S.A.,RS,sul
6066,2023-08-02,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,16,364.16,196.57,Costa,AM,norte
6067,2023-06-28,Rafaela,Equipe Orion,Consultoria,Gestão de Projetos de TI,8,473.51,402.62,Aragão,PE,nordeste
6068,2023-07-02,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,18,942.77,692.08,Monteiro Mendes Ltda.,MT,centro-oeste
6069,2024-11-07,Joaquim,Equipe Orion,Desenvolvimento,Criação de Aplicativos,11,608.84,430.99,Gomes - EI,CE,nordeste
6070,2024-03-26,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,12,1225.21,949.23,Fernandes - EI,GO,centro-oeste
6071,2025-05-03,Ana Julia,Equipe Orion,Consultoria,Consultoria em TI,20,1200.89,969.79,Ramos,RO,norte
6072,2025-03-06,Joaquim,Equipe Orion,Infraestrutura,Suporte Técnico,20,174.4,119.41,Castro S/A,MT,centro-oeste
6073,2023-11-15,Ana Julia,Equipe Orion,Consultoria,Auditoria de Sistemas,18,1368.7,1118.64,Oliveira - EI,MG,sudeste
6074,2024-10-27,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,5,1068.26,774.86,Silva,PE,nordeste
6075,2025-03-07,Ana Julia,Equipe Orion,Consultoria,Auditoria de Sistemas,8,1263.42,675.28,Moraes da Cruz S/A,RS,sul
6076,2023-08-16,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,7,1496.66,1073.17,Caldeira S.A.,PR,sul
6077,2025-04-26,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,9,703.9,448.69,Nogueira,PR,sul
6078,2022-11-21,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,6,615.27,447.06,Martins,CE,nordeste
6079,2024-11-04,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,6,254.91,163.94,Oliveira,MG,sudeste
6080,2023-12-12,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,12,567.69,462.63,da Costa Cardoso - EI,PA,norte
6081,2025-02-24,Rebeca,Equipe Orion,Consultoria,Auditoria de Sistemas,20,1262.09,869.11,Costela S.A.,RJ,sudeste
6082,2024-02-20,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,12,766.25,612.13,Jesus e Filhos,DF,centro-oeste
6083,2023-04-08,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,3,1399.82,1069.52,Pires,BA,nordeste
6084,2023-08-09,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,8,1019.78,525.4,Costa S.A.,SC,sul
6085,2024-03-28,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,11,1206.49,663.76,da Rocha,CE,nordeste
6086,2024-12-10,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,15,912.92,486.53,Jesus S/A,MT,centro-oeste
6087,2023-11-20,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,18,1105.95,777.81,Sales S.A.,RO,norte
6088,2023-06-15,Rebeca,Equipe Orion,Desenvolvimento,Criação de Aplicativos,4,675.49,468.6,Moreira,RS,sul
6089,2024-01-20,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,9,460.18,248.67,Souza,PR,sul
6090,2023-02-16,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,6,670.34,551.13,Oliveira S/A,RJ,sudeste
6091,2023-03-09,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,3,944.02,491.39,Teixeira S/A,DF,centro-oeste
6092,2024-05-29,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,2,1261.45,1069.88,Azevedo,PE,nordeste
6093,2024-07-21,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento Web,15,1020.02,540.09,da Mata,PA,norte
6094,2023-04-12,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,2,486.15,378.37,da Luz,PR,sul
6095,2025-03-20,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,13,378.2,286.21,Cavalcanti da Rosa S/A,MT,centro-oeste
6096,2023-01-28,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,9,664.83,597.58,Viana,MT,centro-oeste
6097,2024-01-09,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,20,537.25,276.16,Alves Ltda.,BA,nordeste
6098,2025-05-06,Ana Julia,Equipe Orion,Infraestrutura,Backup em Nuvem,7,1031.67,746.6,Castro - ME,PR,sul
6099,2023-01-03,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,10,832.16,492.09,Melo,BA,nordeste
6100,2023-07-28,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,1,256.62,211.96,Peixoto S.A.,CE,nordeste
6101,2022-12-08,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,1,811.4,511.74,Nunes,GO,centro-oeste
6102,2022-10-10,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,2,982.6,751.86,da Luz,MT,centro-oeste
6103,2023-05-27,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,14,778.17,556.65,Pinto S.A.,DF,centro-oeste
6104,2022-11-28,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,19,376.94,271.24,Fernandes,PA,norte
6105,2025-02-12,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,11,870.2,621.51,Cunha Barbosa Ltda.,PE,nordeste
6106,2024-02-09,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,16,883.09,619.03,Monteiro,GO,centro-oeste
6107,2025-02-18,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,3,1462.21,988.95,Cunha Souza - EI,RJ,sudeste
6108,2023-09-18,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,11,802.67,587.07,Dias,RO,norte
6109,2024-07-25,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,11,900.62,532.42,Peixoto,DF,centro-oeste
6110,2022-11-01,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,4,471.0,397.83,Sales,PE,nordeste
6111,2022-11-04,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,8,1295.51,860.04,Castro Nunes - EI,MT,centro-oeste
6112,2024-06-18,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,1176.85,966.63,Barbosa,RJ,sudeste
6113,2025-04-17,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,15,406.23,231.58,Araújo Freitas e Filhos,RO,norte
6114,2024-07-10,Joaquim,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,9,681.06,577.51,Moreira,GO,centro-oeste
6115,2022-09-01,Ana Lívia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,12,1452.51,779.19,Duarte - ME,RS,sul
6116,2023-12-10,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,7,360.92,273.98,Martins,DF,centro-oeste
6117,2025-04-13,Rebeca,Equipe Orion,Consultoria,Planejamento Estratégico de TI,12,1278.6,1094.48,Ramos - ME,DF,centro-oeste
6118,2024-03-20,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,1,762.6,513.96,Ramos da Rosa - ME,AM,norte
6119,2022-12-28,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,17,192.33,115.89,Cunha,CE,nordeste
6120,2023-10-10,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,11,714.05,567.54,Ramos Nascimento S/A,DF,centro-oeste
6121,2023-04-21,Rebeca,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,1,842.3,675.5,Pires Freitas S/A,GO,centro-oeste
6122,2024-02-05,Ana Julia,Equipe Orion,Consultoria,Consultoria em TI,4,190.73,151.17,Castro Ltda.,PR,sul
6123,2024-10-05,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,487.96,360.14,Duarte,SP,sudeste
6124,2022-10-28,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,14,1243.36,858.46,Dias Ltda.,MT,centro-oeste
6125,2023-10-06,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,9,1412.41,840.14,Sales,SP,sudeste
6126,2022-06-26,Rafaela,Equipe Orion,Consultoria,Consultoria em TI,3,378.43,197.04,Ramos,MT,centro-oeste
6127,2024-06-01,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,11,1071.17,858.36,Costa Nascimento Ltda.,RJ,sudeste
6128,2025-03-30,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,15,555.73,308.89,Porto S/A,PA,norte
6129,2023-10-27,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,18,1003.35,603.45,Araújo,PA,norte
6130,2023-11-26,Joaquim,Equipe Orion,Infraestrutura,Suporte Técnico,1,736.77,630.63,Santos,CE,nordeste
6131,2022-08-04,Ana Lívia,Equipe Orion,Desenvolvimento,Automação de Processos,10,263.92,136.54,Oliveira Moura Ltda.,MG,sudeste
6132,2022-09-14,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,9,740.49,446.4,da Mota,SC,sul
6133,2024-09-05,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,15,508.87,298.22,Jesus,BA,nordeste
6134,2023-03-18,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,16,1080.01,947.09,Nascimento,MG,sudeste
6135,2023-08-12,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,2,1116.82,598.81,Silva,SC,sul
6136,2024-04-25,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,10,1385.19,1231.4,Moura,DF,centro-oeste
6137,2022-10-19,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,16,1436.9,1247.15,Martins,SP,sudeste
6138,2023-08-11,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,8,1293.3,925.67,Moura Campos - EI,RJ,sudeste
6139,2024-01-24,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,10,1283.9,932.7,da Cunha,PE,nordeste
6140,2025-04-08,Ana Lívia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,16,188.18,166.04,da Cruz,GO,centro-oeste
6141,2024-07-06,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,14,1447.43,940.21,da Paz,CE,nordeste
6142,2025-01-20,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,15,1262.26,813.85,Carvalho,PA,norte
6143,2023-07-31,Rafaela,Equipe Orion,Infraestrutura,Hospedagem de Sites,17,627.7,391.09,Nogueira - ME,SC,sul
6144,2022-08-25,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,10,309.05,214.39,Lopes,BA,nordeste
6145,2024-08-03,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,9,253.03,212.25,Costa,PA,norte
6146,2025-03-20,Ana Lívia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,10,222.74,130.55,Nunes - EI,SP,sudeste
6147,2024-05-29,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,16,287.95,247.77,Aragão,CE,nordeste
6148,2024-04-25,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,1,158.92,105.23,Almeida Moura - ME,PE,nordeste
6149,2023-09-02,Joaquim,Equipe Orion,Desenvolvimento,Integração de Sistemas,13,287.29,171.18,da Luz,MG,sudeste
6150,2024-08-20,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,14,1288.05,1091.01,Pereira,GO,centro-oeste
6151,2024-04-19,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,6,623.14,488.4,Sales Pinto Ltda.,RS,sul
6152,2022-12-06,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,10,267.86,180.89,da Rosa e Filhos,GO,centro-oeste
6153,2022-12-19,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,2,587.93,419.85,Costela,SC,sul
6154,2024-03-04,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,15,837.41,595.74,Araújo,AM,norte
6155,2025-04-30,Joaquim,Equipe Orion,Desenvolvimento,Integração de Sistemas,16,569.73,496.23,Dias,BA,nordeste
6156,2022-10-21,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,19,1379.18,1056.83,Freitas,PA,norte
6157,2023-06-23,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,1,690.16,485.92,Dias,SP,sudeste
6158,2024-06-05,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,17,1261.14,816.6,da Rosa,SP,sudeste
6159,2022-12-29,Joaquim,Equipe Orion,Desenvolvimento,Integração de Sistemas,17,687.34,481.3,Rodrigues da Conceição e Filhos,CE,nordeste
6160,2023-09-22,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,11,794.63,673.22,Pires,BA,nordeste
6161,2024-01-18,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,19,840.92,491.07,Pereira,RO,norte
6162,2023-03-15,Joaquim,Equipe Orion,Desenvolvimento,Automação de Processos,9,998.13,729.36,Nunes Rezende S/A,BA,nordeste
6163,2023-06-12,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,3,432.45,385.13,Melo,SC,sul
6164,2023-05-14,Rebeca,Equipe Orion,Infraestrutura,Hospedagem de Sites,6,740.08,446.8,da Conceição,RS,sul
6165,2025-03-23,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,13,548.76,460.81,Azevedo,PE,nordeste
6166,2024-08-13,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,5,974.43,870.99,Alves,MG,sudeste
6167,2023-04-06,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,5,1121.9,864.46,Pereira,BA,nordeste
6168,2024-06-01,Ana Julia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,5,580.18,516.01,Oliveira e Filhos,MT,centro-oeste
6169,2022-06-25,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,6,505.76,281.94,Almeida - ME,MT,centro-oeste
6170,2022-07-17,Rebeca,Equipe Orion,Consultoria,Treinamento em TI,10,456.41,269.22,Fogaça Carvalho Ltda.,BA,nordeste
6171,2024-07-22,Ana Julia,Equipe Orion,Desenvolvimento,Automação de Processos,15,1374.33,877.0,Nascimento,SC,sul
6172,2025-02-17,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,14,1145.11,869.64,Dias S.A.,CE,nordeste
6173,2024-07-24,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,10,818.41,542.48,Moreira,RO,norte
6174,2023-03-27,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,8,525.8,280.9,Rocha S/A,MT,centro-oeste
6175,2025-03-15,Joaquim,Equipe Orion,Consultoria,Gestão de Projetos de TI,6,718.2,569.61,Pereira,MT,centro-oeste
6176,2025-05-06,Rebeca,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,8,526.12,294.74,Lopes S.A.,MG,sudeste
6177,2024-12-24,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,4,1254.74,928.72,Gomes Monteiro S/A,GO,centro-oeste
6178,2024-11-02,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,2,1110.04,586.91,Cavalcanti Ltda.,BA,nordeste
6179,2023-06-28,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,9,1094.68,979.56,Fernandes Souza e Filhos,GO,centro-oeste
6180,2022-06-16,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,11,870.43,503.42,Mendes,SP,sudeste
6181,2024-04-16,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,17,894.87,509.79,Cavalcanti,PE,nordeste
6182,2022-09-13,Joaquim,Equipe Orion,Desenvolvimento,Integração de Sistemas,14,714.6,575.07,Dias,GO,centro-oeste
6183,2024-12-23,Ana Julia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,12,508.16,334.17,Rezende - ME,SP,sudeste
6184,2022-12-26,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,10,513.29,358.53,Cunha - ME,AM,norte
6185,2025-03-11,Ana Julia,Equipe Orion,Consultoria,Treinamento em TI,10,691.43,591.3,Correia,RJ,sudeste
6186,2025-03-09,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,18,1382.99,965.04,Souza,GO,centro-oeste
6187,2024-02-20,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,20,748.28,492.6,Rezende e Filhos,SP,sudeste
6188,2025-01-05,Ana Julia,Equipe Orion,Infraestrutura,Suporte Técnico,2,832.97,446.69,da Rocha,SC,sul
6189,2022-12-14,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,10,218.73,178.41,Barbosa,RJ,sudeste
6190,2024-01-12,Ana Lívia,Equipe Orion,Consultoria,Auditoria de Sistemas,19,438.54,323.73,Jesus,DF,centro-oeste
6191,2025-02-17,Ana Lívia,Equipe Orion,Consultoria,Treinamento em TI,4,1052.32,606.1,da Paz,MG,sudeste
6192,2023-03-20,Ana Julia,Equipe Orion,Desenvolvimento,Desenvolvimento Web,13,516.74,324.42,Costa S/A,RO,norte
6193,2024-02-22,Rafaela,Equipe Orion,Infraestrutura,Backup em Nuvem,19,1373.02,1210.37,Barros - EI,RO,norte
6194,2024-05-22,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,14,895.06,683.11,Silva,PE,nordeste
6195,2022-08-11,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,12,681.86,568.77,Lima Cunha S/A,SP,sudeste
6196,2025-03-03,Joaquim,Equipe Orion,Consultoria,Gestão de Projetos de TI,14,214.83,127.75,Campos,MG,sudeste
6197,2024-05-31,Rebeca,Equipe Orion,Desenvolvimento,Criação de Aplicativos,19,481.31,247.26,Moreira Souza S/A,PE,nordeste
6198,2024-11-06,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,16,283.85,249.68,Dias S/A,MT,centro-oeste
6199,2023-05-15,Ana Julia,Equipe Orion,Consultoria,Auditoria de Sistemas,6,716.11,495.0,Cardoso,GO,centro-oeste
6200,2025-04-11,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,10,1055.96,898.43,Moreira Pinto - EI,BA,nordeste
6201,2022-09-28,Rebeca,Equipe Orion,Infraestrutura,Suporte Técnico,19,369.94,328.99,da Paz,RO,norte
6202,2024-01-12,Ana Julia,Equipe Orion,Infraestrutura,Hospedagem de Sites,18,763.66,655.9,Moraes,RS,sul
6203,2024-01-20,Rafaela,Equipe Orion,Desenvolvimento,Automação de Processos,6,1187.88,860.68,da Mata,PR,sul
6204,2024-04-27,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,19,189.07,126.81,Silveira,MT,centro-oeste
6205,2023-12-03,Rafaela,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,6,435.81,317.46,da Rosa - ME,DF,centro-oeste
6206,2023-07-05,Ana Lívia,Equipe Orion,Consultoria,Gestão de Projetos de TI,9,493.1,342.76,Rodrigues,DF,centro-oeste
6207,2022-11-25,Joaquim,Equipe Orion,Consultoria,Consultoria em TI,20,185.41,131.79,Santos - EI,PA,norte
6208,2023-04-11,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,15,1467.21,818.04,Duarte,GO,centro-oeste
6209,2022-08-31,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,13,255.11,216.48,Pereira Rezende - EI,SP,sudeste
6210,2024-07-10,Rafaela,Equipe Orion,Consultoria,Consultoria em TI,14,629.18,423.62,Monteiro,DF,centro-oeste
6211,2025-01-04,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,9,503.47,368.65,Correia Rodrigues S/A,GO,centro-oeste
6212,2023-11-23,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,2,265.66,225.32,Jesus,GO,centro-oeste
6213,2024-06-13,Ana Lívia,Equipe Orion,Infraestrutura,Backup em Nuvem,12,347.16,311.34,Nogueira,AM,norte
6214,2023-09-29,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,15,813.74,512.34,Rodrigues Ltda.,MT,centro-oeste
6215,2022-12-13,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,3,199.84,150.89,da Conceição Mendes e Filhos,RS,sul
6216,2023-10-08,Ana Julia,Equipe Orion,Consultoria,Gestão de Projetos de TI,13,1043.24,529.92,Correia - ME,MG,sudeste
6217,2024-02-21,Ana Lívia,Equipe Orion,Infraestrutura,Hospedagem de Sites,20,821.6,464.23,Vieira S/A,DF,centro-oeste
6218,2023-06-18,Ana Lívia,Equipe Orion,Desenvolvimento,Automação de Processos,11,556.79,300.29,das Neves e Filhos,RO,norte
6219,2024-07-21,Rebeca,Equipe Orion,Desenvolvimento,Integração de Sistemas,10,150.42,79.6,Moura Ltda.,SP,sudeste
6220,2024-07-19,Rebeca,Equipe Orion,Desenvolvimento,Automação de Processos,18,628.04,514.45,Pinto,MG,sudeste
6221,2024-07-23,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,4,1077.65,823.6,da Cunha Almeida Ltda.,RO,norte
6222,2023-10-29,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,3,389.29,345.31,Barbosa,AM,norte
6223,2025-03-22,Ana Lívia,Equipe Orion,Consultoria,Consultoria em TI,8,532.44,340.49,Nogueira,AM,norte
6224,2023-04-20,Ana Julia,Equipe Orion,Desenvolvimento,Automação de Processos,16,1089.42,922.12,Novaes Peixoto - EI,MG,sudeste
6225,2023-08-16,Rafaela,Equipe Orion,Consultoria,Auditoria de Sistemas,11,1179.03,632.1,da Conceição S/A,GO,centro-oeste
6226,2022-06-12,Ana Lívia,Equipe Orion,Desenvolvimento,Desenvolvimento de Software,9,886.17,599.36,da Mota S.A.,RO,norte
6227,2023-01-25,Ana Lívia,Equipe Orion,Desenvolvimento,Automação de Processos,5,685.63,470.3,Cavalcanti - ME,SP,sudeste
6228,2022-09-09,Ana Lívia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,11,1216.87,621.03,Alves Cavalcanti S/A,AM,norte
6229,2024-11-28,Joaquim,Equipe Orion,Infraestrutura,Gerenciamento de Redes,15,1229.49,790.88,Castro,MT,centro-oeste
6230,2023-01-07,Rebeca,Equipe Orion,Infraestrutura,Hospedagem de Sites,2,982.48,600.98,Melo - EI,AM,norte
6231,2024-05-25,Ana Julia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,20,1123.44,776.47,Barbosa,PA,norte
6232,2024-09-03,Joaquim,Equipe Orion,Consultoria,Treinamento em TI,1,701.17,476.8,Farias,PR,sul
6233,2022-06-25,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,5,1296.17,706.44,Cardoso Pinto - ME,SC,sul
6234,2024-08-28,Joaquim,Equipe Orion,Consultoria,Auditoria de Sistemas,5,368.36,240.51,Nunes Barbosa e Filhos,PR,sul
6235,2023-05-26,Rafaela,Equipe Orion,Desenvolvimento,Criação de Aplicativos,16,1039.66,532.74,da Cruz Novaes S.A.,DF,centro-oeste
6236,2022-12-15,Rafaela,Equipe Orion,Consultoria,Treinamento em TI,14,532.81,387.06,da Costa - EI,SP,sudeste
6237,2024-12-20,Ana Julia,Equipe Orion,Desenvolvimento,Integração de Sistemas,10,535.33,446.89,Dias Moraes - EI,RO,norte
6238,2023-09-29,Rebeca,Equipe Orion,Consultoria,Consultoria em TI,3,260.63,202.63,da Conceição,AM,norte
6239,2022-11-18,Ana Julia,Equipe Orion,Desenvolvimento,Criação de Aplicativos,2,523.74,367.36,Lopes S/A,MT,centro-oeste
6240,2023-07-15,Joaquim,Equipe Orion,Infraestrutura,Hospedagem de Sites,13,1147.02,967.21,Novaes,RO,norte
6241,2022-12-12,Rebeca,Equipe Orion,Infraestrutura,Gerenciamento de Redes,14,820.38,603.26,Jesus - EI,CE,nordeste
6242,2022-11-26,Ana Lívia,Equipe Orion,Infraestrutura,Gerenciamento de Redes,1,337.65,259.29,Rocha,GO,centro-oeste
6243,2024-07-27,Ana Lívia,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,11,1275.58,641.45,Teixeira,RO,norte
6244,2024-01-04,Rebeca,Equipe Orion,Desenvolvimento,Desenvolvimento Web,20,182.83,158.93,Mendes - EI,PR,sul
6245,2023-10-10,Rafaela,Equipe Orion,Desenvolvimento,Desenvolvimento Web,2,814.99,581.81,Nunes Nogueira - ME,RS,sul
6246,2024-09-08,Rafaela,Equipe Orion,Desenvolvimento,Integração de Sistemas,16,747.41,441.69,Monteiro Nascimento - EI,GO,centro-oeste
6247,2023-11-17,Rafaela,Equipe Orion,Consultoria,Planejamento Estratégico de TI,3,1095.46,748.45,Martins Barbosa Ltda.,CE,nordeste
6248,2024-09-02,Ana Lívia,Equipe Orion,Consultoria,Gestão de Projetos de TI,4,321.9,187.82,Pinto,AM,norte
6249,2023-10-17,Rafaela,Equipe Orion,Infraestrutura,Gerenciamento de Redes,19,796.97,692.79,Duarte,GO,centro-oeste
6250,2023-08-28,Joaquim,Equipe Orion,Consultoria,Planejamento Estratégico de TI,19,368.76,276.47,Gomes,SP,sudeste
6251,2023-05-27,Rebeca,Equipe Orion,Consultoria,Auditoria de Sistemas,1,1412.14,954.67,da Paz,MT,centro-oeste
6252,2025-01-28,Joaquim,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,9,477.98,241.36,da Paz,PA,norte
6253,2022-12-13,Ana Julia,Equipe Orion,Consultoria,Planejamento Estratégico de TI,2,893.28,451.41,Pires Azevedo - ME,SP,sudeste
6254,2024-08-18,Rebeca,Equipe Orion,Infraestrutura,Monitoramento de Sistemas,6,736.19,660.99,Ribeiro,SP,sudeste
